epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,23.7203,1.24195,1.68858,0.83116,0.11609,0.23362,0.12685,0.06884,1.37034,15.3296,0.84142,0.000405983,0.000405983,0.000405983
